"2890126810","2890126810","DCH","US","United States of America","California","San Francisco","CloudFlare Inc.","cloudflare.com","CDN","13335","CloudFlare Inc","24","-","-"
"2890207501","2890207501","DCH","US","United States of America","Illinois","Chicago","CloudFlare Inc.","cloudflare.com","CDN","13335","CloudFlare Inc","1","-","-"
"2890305600","2890305600","DCH","BR","Brazil","Rio de Janeiro","Rio de Janeiro","CloudFlare Inc.","cloudflare.com","CDN","13335","CloudFlare Inc","19","SCANNER","-"
"2890367868","2890367868","DCH","FR","France","Ile-de-France","Paris","CloudFlare Inc.","cloudflare.com","CDN","13335","CloudFlare Inc","1","SCANNER","-"
"2890927274","2890927274","PUB","US","United States of America","California","Los Angeles","eSited Solutions","esited.com","DCH","22552","eSited Solutions","30","-","-"
"2890940952","2890940952","VPN","US","United States of America","California","Los Angeles","eSited Solutions","esited.com","DCH","22552","eSited Solutions","16","-","-"
"2890947371","2890947371","DCH","US","United States of America","California","Los Angeles","eSited Solutions","esited.com","DCH","22552","eSited Solutions","1","-","-"
"2891034936","2891035052","DCH","CA","Canada","British Columbia","Port Coquitlam","LunaNode Hosting Inc.","lunanode.com","DCH","174","Cogent Communications LLC","1","-","-"
"2891185617","2891185617","VPN","US","United States of America","California","Newport Beach","Caache LLC","caache.net","DCH","213954","Global Transit Systems LLC","2","SPAM","-"
"2891211278","2891211280","PUB","US","United States of America","California","Los Angeles","Hype Enterprises","hypecreation.com","DCH","47007","Colocation America Corporation","30","-","-"
"2891212372","2891212372","PUB","US","United States of America","California","Los Angeles","Hype Enterprises","hypecreation.com","DCH","47007","Colocation America Corporation","30","-","-"
"2891218581","2891218581","PUB","US","United States of America","California","Los Angeles","Hype Enterprises","hypecreation.com","DCH","47007","Colocation America Corporation","20","-","-"
"2891276336","2891276503","VPN","US","United States of America","New York","New York City","Host Wagon LLC","hostwagon.com","DCH","46261","QuickPacket LLC","1","-","-"
"2891424200","2891424207","DCH","US","United States of America","Texas","Garland","Armstrong McCall","armstrongmccall.com","DCH","11427","Charter Communications Inc","1","-","-"
"2891607596","2891607596","RES","US","United States of America","California","Santa Ana","Charter Communications Inc","spectrum.com","ISP","20001","Charter Communications Inc","3","-","-"
"2891786309","2891787293","VPN","US","United States of America","California","Los Angeles","Cluster Logic Inc","sioru.com","DCH","25820","IT7 Networks Inc","1","-","-"
"2891822858","2891823103","DCH","US","United States of America","Illinois","Chicago","DataWagon LLC","datawagon.net","DCH","27176","DataWagon LLC","1","-","-"
"2891975188","2891975188","PUB","US","United States of America","Missouri","Kansas City","Heymman Servers Corporation","heymman.com","DCH","64236","Unreal Servers LLC","30","-","-"
"2891997066","2891997066","VPN","US","United States of America","Illinois","Chicago","Sprious LLC","sprious.com","DCH","20001","Charter Communications Inc","21","SPAM","Blazing SEO"
"2892107087","2892107199","DCH","US","United States of America","California","Los Angeles","D-Digital LLC","quasarsllc.com","DCH","25693","Virtual Machine Solutions LLC","1","-","-"
"2892131648","2892131711","DCH","US","United States of America","Alabama","Huntsville","LG Electronics Alabama Inc.","networkinnovationsllc.com","DCH","53828","Network Innovations LLC","1","-","-"
"2892176352","2892176355","DCH","CA","Canada","Ontario","Markham","Goco Technology Limited Partnership","goco.ca","DCH","21724","Goco Technology Limited Partnership","1","-","-"
"2892217702","2892217709","DCH","FR","France","Ile-de-France","Paris","GTHost","gthost.com","DCH","63023","GTHost","1","-","-"
"2892450613","2892450613","RES","US","United States of America","Massachusetts","Greenfield","GCET","gcet.net","ISP","395922","GCET","19","-","-"
"2892485427","2892485427","PUB","CA","Canada","British Columbia","Vancouver","CipherKey Exchange Corp.","cipherkey.net","DCH","25668","CipherKey Exchange Corp.","30","-","-"
"2892530354","2892530354","DCH","DE","Germany","Hessen","Frankfurt am Main","Akamai Technologies Inc.","akamai.com","CDN","63949","Akamai Connected Cloud","9","-","-"
"2892581942","2892581992","DCH","DE","Germany","Hessen","Frankfurt am Main","Akamai Technologies Inc.","akamai.com","CDN","63949","Akamai Connected Cloud","1","-","-"
"2892725447","2892725447","DCH","SG","Singapore","Singapore","Singapore","Amazon.com Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"2892965481","2892965504","DCH","US","United States of America","District of Columbia","Washington","GlobalTeleHost Corp.","gthost.com","DCH","63023","GTHost","1","-","-"
"2893165196","2893165196","RES","US","United States of America","California","Simi Valley","Charter Communications Inc","spectrum.com","ISP","20001","Charter Communications Inc","27","-","-"
"2893464228","2893464228","RES","US","United States of America","California","Los Angeles","Charter Communications Inc","spectrum.com","ISP","20001","Charter Communications Inc","24","-","-"
"2893567543","2893567543","VPN","US","United States of America","California","San Francisco","Bunny Communications LLC","bunnycommunications.com","DCH","5065","Bunny Communications","8","-","Hex Proxies"
"2893571740","2893571740","DCH","US","United States of America","California","Santa Clara","EGIHosting","egihosting.com","DCH","18779","EGIHosting","1","-","-"
"2893576418","2893576418","DCH","US","United States of America","California","Santa Clara","EGIHosting","egihosting.com","DCH","18779","EGIHosting","1","-","-"
"2893596628","2893596628","PUB","US","United States of America","California","Santa Clara","IWIHOST NET","iwihost.net","DCH","44559","IT Hostline Ltd","30","-","UnitVpn"
"2893621547","2893621547","VPN","US","United States of America","North Carolina","Columbia","Bunny Communications LLC","bunnycommunications.com","DCH","5065","Bunny Communications","29","-","Hex Proxies"
"2893647477","2893647478","DCH","US","United States of America","California","Santa Clara","IPXO LLC","ipxo.com","DCH","18779","EGIHosting","1","-","-"
"2893660503","2893660503","PUB","US","United States of America","California","Santa Clara","EGIHosting","egihosting.com","DCH","3257","GTT Communications Inc.","30","-","-"
"2893664927","2893664928","PUB","US","United States of America","California","Santa Clara","EGIHosting","egihosting.com","DCH","3257","GTT Communications Inc.","30","-","-"
"2893667365","2893667365","DCH","US","United States of America","California","Santa Clara","EGIHosting","egihosting.com","DCH","3257","GTT Communications Inc.","1","-","-"
"2893676476","2893676476","PUB","DE","Germany","Hessen","Frankfurt am Main","EGIHosting","egihosting.com","DCH","9009","M247 Europe SRL","30","-","-"
"2896268860","2896268860","PUB","CH","Switzerland","Zurich","Zurich","Microsoft Limited","microsoft.com","DCH","8075","Microsoft Corporation","30","-","-"
"2897057812","2897057850","DCH","US","United States of America","Virginia","Dulles","Microsoft Limited","microsoft.com","DCH","8075","Microsoft Corporation","1","-","-"
"2897376855","2897376959","DCH","US","United States of America","Virginia","Dulles","Microsoft Limited","microsoft.com","DCH","8075","Microsoft Corporation","1","-","-"
"2897774567","2897777241","DCH","US","United States of America","California","San Francisco","Microsoft Limited","microsoft.com","DCH","8075","Microsoft Corporation","1","-","-"
"2898238784","2898238784","DCH","US","United States of America","Virginia","Dulles","Microsoft Limited","microsoft.com","DCH","8075","Microsoft Corporation","27","SCANNER","-"
"2899249308","2899249308","PUB","JP","Japan","Tokyo","Tokyo","Microsoft Limited","microsoft.com","DCH","8075","Microsoft Corporation","30","-","-"
"2899508766","2899508832","DCH","US","United States of America","Virginia","Boydton","Microsoft Limited","microsoft.com","DCH","8075","Microsoft Corporation","1","-","-"
"2899840512","2899840549","VPN","AL","Albania","Tirane","Tirana","Cyberzone S.A.","cyberzonehub.com","DCH","209854","Cyberzone S.A.","1","-","SurfShark VPN"
"2899906716","2899906716","DCH","CH","Switzerland","Zurich","Zurich","Google LLC","google.com","DCH","15169","Google LLC","1","-","-"
"2899908625","2899908625","DCH","US","United States of America","California","Mountain View","Google LLC","google.com","DCH","15169","Google LLC","1","-","-"
"2899935744","2899935807","DCH","DE","Germany","Bayern","Munich","Google LLC","google.com","DCH","15169","Google LLC","1","-","-"
"2900030635","2900030635","RES","CA","Canada","British Columbia","Vancouver","Telus Communications Inc.","telus.com","ISP/MOB","852","Telus Communications Inc.","29","-","-"
"2900304517","2900304517","RES","US","United States of America","Alabama","Leeds","Charter Communications LLC","charter.com","ISP","20115","Charter Communications LLC","21","-","-"
"2900427794","2900427795","CPN","US","United States of America","Nebraska","Lincoln","iCloud Private Relay","icloud.com","DCH","36183","Akamai Technologies Inc.","1","-","Apple iCloud Private Relay"
"2900431654","2900431655","CPN","US","United States of America","Alabama","Birmingham","iCloud Private Relay","icloud.com","DCH","36183","Akamai Technologies Inc.","1","-","Apple iCloud Private Relay"
"2900440768","2900440831","CPN","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","iCloud Private Relay","icloud.com","DCH","36183","Akamai Technologies Inc.","1","-","Apple iCloud Private Relay"
"2900455124","2900455125","CPN","US","United States of America","Florida","Cape Canaveral","iCloud Private Relay","icloud.com","DCH","20940","Akamai International B.V.","1","-","Apple iCloud Private Relay"
"2900462768","2900462769","CPN","US","United States of America","Texas","Odessa","iCloud Private Relay","icloud.com","DCH","36183","Akamai Technologies Inc.","1","-","Apple iCloud Private Relay"
"2900477008","2900477039","CPN","GL","Greenland","Kommuneqarfik Sermersooq","Nuuk","iCloud Private Relay","icloud.com","DCH","36183","Akamai Technologies Inc.","1","-","Apple iCloud Private Relay"
"2900484232","2900484239","CPN","RO","Romania","Bucuresti","Bucharest","iCloud Private Relay","icloud.com","DCH","36183","Akamai Technologies Inc.","1","-","Apple iCloud Private Relay"
"2900492384","2900492543","DCH","US","United States of America","Massachusetts","Cambridge","Akamai Technologies Inc.","akamai.com","CDN","36183","Akamai Technologies Inc.","1","-","-"
"2900497494","2900497495","CPN","US","United States of America","Ohio","Toledo","iCloud Private Relay","icloud.com","DCH","20940","Akamai International B.V.","1","-","Apple iCloud Private Relay"
"2900509672","2900509679","CPN","PR","Puerto Rico","San Juan","San Juan","iCloud Private Relay","icloud.com","DCH","20940","Akamai International B.V.","1","-","Apple iCloud Private Relay"
"2900526646","2900526647","CPN","GB","United Kingdom of Great Britain and Northern Ireland","England","Bath","iCloud Private Relay","icloud.com","DCH","36183","Akamai Technologies Inc.","1","-","Apple iCloud Private Relay"
"2900532128","2900532223","DCH","US","United States of America","Massachusetts","Cambridge","Akamai Technologies Inc.","akamai.com","CDN","20940","Akamai International B.V.","1","-","-"
"2900538116","2900538117","CPN","US","United States of America","Kentucky","Bowling Green","iCloud Private Relay","icloud.com","DCH","36183","Akamai Technologies Inc.","1","-","Apple iCloud Private Relay"
"2900542682","2900542683","CPN","US","United States of America","West Virginia","Wheeling","iCloud Private Relay","icloud.com","DCH","36183","Akamai Technologies Inc.","1","-","Apple iCloud Private Relay"
"2900546610","2900546611","CPN","US","United States of America","California","Susanville","iCloud Private Relay","icloud.com","DCH","36183","Akamai Technologies Inc.","1","-","Apple iCloud Private Relay"
"2900953913","2900953913","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Akamai Technologies Inc.","akamai.com","CDN","63949","Akamai Connected Cloud","1","-","-"
"2901009337","2901009500","DCH","US","United States of America","Virginia","Ashburn","Akamai Technologies Inc.","akamai.com","CDN","63949","Akamai Connected Cloud","1","-","-"
"2901086542","2901086542","DCH","IN","India","Tamil Nadu","Chennai","Akamai Technologies Inc.","akamai.com","CDN","63949","Akamai Connected Cloud","1","SCANNER","-"
"2901153458","2901153458","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Akamai Technologies Inc.","akamai.com","CDN","63949","Akamai Connected Cloud","8","-","-"
"2901239620","2901239620","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Akamai Technologies Inc.","akamai.com","CDN","63949","Akamai Connected Cloud","21","-","-"
"2901340816","2901340816","DCH","SE","Sweden","Stockholms lan","Stockholm","Akamai Technologies Inc.","akamai.com","CDN","63949","Akamai Connected Cloud","1","-","-"
"2901456048","2901456048","VPN","US","United States of America","Texas","Dallas","Servers.com Inc.","servers.com","DCH","7979","Servers.com Inc.","11","-","-"
"2901510403","2901510403","DCH","US","United States of America","Washington","Seattle","Leaseweb USA Inc.","leaseweb.com","DCH","396190","Leaseweb USA Inc.","1","-","-"
"2901540412","2901540616","DCH","US","United States of America","California","San Francisco","Leaseweb USA Inc.","leaseweb.com","DCH","7203","Leaseweb USA Inc.","1","-","-"
"2901748478","2901748479","DCH","US","United States of America","New York","Buffalo","HostPapa","hostpapa.com","DCH","36352","HostPapa","1","-","-"
"2901764799","2901764802","DCH","US","United States of America","New York","Buffalo","HostPapa","hostpapa.com","DCH","36352","HostPapa","1","-","-"
"2901777367","2901777367","VPN","US","United States of America","New York","Buffalo","HostPapa","hostpapa.com","DCH","36352","HostPapa","1","-","-"
"2901783536","2901783543","DCH","US","United States of America","New York","Buffalo","HostPapa","hostpapa.com","DCH","36352","HostPapa","1","-","-"
"2901800972","2901800972","PUB","US","United States of America","California","Rancho Cucamonga","RackNerd LLC","racknerd.com","DCH","36352","HostPapa","30","-","-"
"2901894842","2901894842","PUB","US","United States of America","California","Los Angeles","CloudRadium L.L.C","cloudradium.com","DCH","40065","CNServers LLC","30","-","-"
"2902055088","2902055088","RES","US","United States of America","California","Whittier","Charter Communications Inc","spectrum.com","ISP","20001","Charter Communications Inc","25","-","-"
"2902198451","2902198451","DCH","DE","Germany","Hessen","Frankfurt am Main","Subnet Digital LLC","subnetdigital.com","DCH","9009","M247 Europe SRL","1","-","-"
"2902246476","2902246476","PUB","US","United States of America","Wyoming","Sheridan","Subnet Digital LLC","subnetdigital.com","DCH","6939","Hurricane Electric LLC","30","-","-"
"2902297344","2902297464","DCH","JP","Japan","Ibaraki","Yuki","Google LLC","google.com","DCH","15169","Google LLC","1","-","-"
"2902461175","2902461176","PUB","US","United States of America","Florida","Melbourne","Tier.Net Technologies LLC","tier.net","DCH","397423","Tier.Net Technologies LLC","30","-","-"
"2903229576","2903229583","DCH","US","United States of America","Texas","Houston","Elevated Technologies","elevated-technology.com","DCH","7922","Comcast Cable Communications LLC","1","-","-"
"2903732729","2903732729","RES","US","United States of America","Minnesota","Minneapolis","Mediacom Communications Corp","mediacomcable.com","ISP","30036","Mediacom Communications Corp","19","-","-"
"2904058165","2904058165","RES","US","United States of America","Illinois","Moline","Mediacom Communications Corp","mediacomcable.com","ISP","30036","Mediacom Communications Corp","3","-","-"
"2904467448","2904467448","RES","US","United States of America","Illinois","Chicago","Mediacom Communications Corp","mediacomcable.com","ISP","30036","Mediacom Communications Corp","23","-","-"
"2904682617","2904682617","RES","CA","Canada","Quebec","Montreal","Rogers Cable Communications Inc.","rogers.com","ISP/MOB","812","Rogers Communications Canada Inc.","29","-","-"
"2905088109","2905088109","RES","US","United States of America","Minnesota","Waite Park","Charter Communications Inc","spectrum.com","ISP","20115","Charter Communications LLC","16","-","-"
"2905137970","2905137970","RES","US","United States of America","California","Watsonville","Charter Communications Inc","spectrum.com","ISP","20115","Charter Communications LLC","4","-","-"
